dt,temp,temp_min,temp_max,humidity,snowfall
1990-01-01,16.66,15.24,18.03,89.33,0.0
1990-01-02,17.54,14.36,21.16,86.83,0.0
1990-01-03,19.62,17.89,23.17,89.96,0.0
1990-01-04,19.1,17.63,21.53,85.96,1.48
1990-01-05,16.52,14.75,19.98,81.33,0.36
1990-01-06,20.73,18.79,24.51,89.83,5.63
1990-01-07,20.14,18.77,22.88,84.0,0.21
1990-01-08,24.91,24.54,25.73,80.38,0.0
1990-01-09,33.15,32.63,34.29,87.12,0.39
1990-01-10,29.4,28.28,30.68,88.62,20.65
1990-01-11,11.25,10.7,11.83,78.5,0.0
1990-01-12,21.89,20.63,24.04,88.5,7.65
1990-01-13,12.5,11.26,15.29,81.33,2.02
1990-01-14,12.86,11.58,16.1,81.08,1.04
1990-01-15,10.01,9.2,12.1,80.33,0.77
1990-01-16,11.17,10.12,13.93,82.04,0.0
1990-01-17,11.75,10.47,14.64,83.75,0.0
1990-01-18,21.32,20.86,22.41,84.12,4.61
1990-01-19,18.65,17.77,20.63,83.17,2.52
1990-01-20,8.85,7.93,10.96,78.5,0.46
1990-01-21,10.06,9.13,12.64,78.29,0.52
1990-01-22,13.59,12.69,14.85,83.5,5.02
1990-01-23,5.05,4.87,5.35,81.67,0.0
1990-01-24,7.86,5.85,9.36,76.46,0.0
1990-01-25,8.43,7.19,11.26,78.79,2.45
1990-01-26,5.58,4.05,6.95,75.67,0.0
1990-01-27,4.46,1.29,6.44,62.96,0.0
1990-01-28,10.87,8.49,13.98,74.75,0.42
1990-01-29,14.46,13.47,15.97,86.38,0.78
1990-01-30,7.26,6.33,9.31,78.33,0.0
1990-01-31,8.51,6.01,12.45,83.92,0.0
1990-02-01,10.22,9.49,11.61,82.62,0.0
1990-02-02,18.42,17.99,19.27,78.12,0.0
1990-02-03,23.61,22.35,25.36,86.29,5.26
1990-02-04,15.53,15.33,16.07,74.25,0.0
1990-02-05,16.7,16.03,17.44,76.12,0.0
1990-02-06,23.92,21.45,26.11,79.75,0.1
1990-02-07,25.23,23.76,27.66,82.17,0.98
1990-02-08,21.77,19.93,24.73,83.54,0.26
1990-02-09,19.1,18.28,20.06,78.83,0.0
1990-02-10,28.48,27.66,30.52,83.5,2.33
1990-02-11,32.52,31.53,34.13,88.33,5.82
1990-02-12,23.16,22.09,25.97,80.67,5.64
1990-02-13,17.95,16.94,20.51,81.58,2.96
1990-02-14,16.15,15.4,17.97,77.92,0.0
1990-02-15,21.37,20.49,22.27,71.71,0.0
1990-02-16,24.97,23.89,25.96,68.67,0.0
1990-02-17,24.71,23.99,26.15,83.58,0.15
1990-02-18,18.99,18.63,19.32,72.75,0.0
1990-02-19,24.96,22.96,26.93,78.62,0.19
1990-02-20,34.12,33.11,36.06,90.21,13.21
1990-02-21,33.82,33.32,34.45,89.79,2.62
1990-02-22,33.63,32.67,34.57,89.0,0.0
1990-02-23,36.19,33.94,38.19,89.79,0.38
1990-02-24,33.52,31.43,35.96,92.42,1.32
1990-02-25,30.88,29.09,32.21,87.67,5.11
1990-02-26,22.38,22.14,22.96,81.92,0.0
1990-02-27,21.89,20.38,23.74,81.88,0.0
1990-02-28,21.64,20.8,23.84,73.58,0.0
1990-03-01,24.71,22.81,27.11,79.25,0.11
1990-03-02,24.97,20.11,27.93,65.21,0.0
1990-03-03,29.82,28.11,31.6,77.12,1.0
1990-03-04,31.53,30.88,32.53,81.62,0.28
1990-03-05,28.24,26.95,30.74,82.21,2.36
1990-03-06,28.14,27.26,29.96,74.25,0.8
1990-03-07,31.16,30.26,32.62,84.96,3.08
1990-03-08,24.78,23.98,26.38,76.88,1.53
1990-03-09,29.02,27.16,30.38,67.62,0.0
1990-03-10,33.09,32.23,34.4,64.58,0.0
1990-03-11,39.92,38.93,41.48,69.17,0.0
1990-03-12,31.93,29.93,34.32,88.25,8.72
1990-03-13,22.19,21.0,23.92,75.83,1.06
1990-03-14,28.49,27.84,29.42,72.04,0.0
1990-03-15,29.41,29.15,29.92,69.88,0.0
1990-03-16,29.3,28.97,29.66,73.0,0.0
1990-03-17,30.74,30.14,31.53,60.75,0.0
1990-03-18,33.09,32.3,34.42,62.88,0.0
1990-03-19,38.11,37.35,39.32,68.17,0.75
1990-03-20,32.03,30.75,34.43,84.46,1.55
1990-03-21,32.27,31.77,33.12,60.83,0.0
1990-03-22,32.13,31.02,33.7,69.25,0.0
1990-03-23,36.83,36.34,37.83,77.96,1.3
1990-03-24,29.53,28.48,31.67,79.08,3.01
1990-03-25,23.34,22.47,25.15,77.25,0.22
1990-03-26,26.36,25.69,28.07,78.58,1.51
1990-03-27,32.41,31.5,34.0,68.83,0.0
1990-03-28,35.06,34.45,35.97,60.5,0.0
1990-03-29,34.55,32.93,36.94,65.33,0.0
1990-03-30,38.06,36.38,41.08,65.21,0.0
1990-03-31,44.28,43.3,46.29,69.46,0.0
1990-04-01,44.12,42.99,46.04,76.42,0.0
1990-04-02,37.82,36.6,39.05,80.83,0.0
1990-04-03,46.43,45.6,47.7,62.58,0.0
1990-04-04,34.27,32.27,36.73,91.33,5.22
1990-04-05,30.01,29.17,31.92,81.33,4.72
1990-04-06,33.45,32.05,35.85,76.38,0.55
1990-04-07,47.01,45.96,49.01,65.5,0.0
1990-04-08,39.62,38.7,41.59,79.5,1.96
1990-04-09,38.4,37.34,40.74,67.21,0.0
1990-04-10,39.46,37.96,41.63,52.96,0.0
1990-04-11,48.04,46.12,52.4,55.75,0.0
1990-04-12,50.14,48.75,52.02,55.92,0.0
1990-04-13,40.46,38.87,43.48,68.42,0.0
1990-04-14,36.91,36.09,38.09,68.25,0.0
1990-04-15,33.91,32.96,35.57,68.96,0.0
1990-04-16,34.2,32.99,37.02,74.62,0.0
1990-04-17,33.49,32.99,34.48,71.71,0.0
1990-04-18,36.09,34.48,38.59,67.79,0.0
1990-04-19,38.64,36.5,41.67,66.71,0.0
1990-04-20,42.15,40.39,44.08,73.62,0.0
1990-04-21,42.06,40.8,43.92,76.04,0.0
1990-04-22,46.71,45.06,49.39,84.5,0.0
1990-04-23,43.97,42.65,46.3,88.88,0.0
1990-04-24,39.1,37.91,41.69,64.12,0.0
1990-04-25,49.86,48.6,52.03,67.5,0.0
1990-04-26,48.69,47.15,50.38,71.67,0.0
1990-04-27,46.95,45.35,49.62,38.21,0.0
1990-04-28,48.62,47.24,50.31,83.67,0.0
1990-04-29,47.44,45.42,49.88,71.21,0.0
1990-04-30,39.2,36.94,41.81,83.33,0.0
1990-05-01,41.42,39.7,44.09,72.54,0.0
1990-05-02,45.34,43.99,46.46,70.42,0.0
1990-05-03,45.44,43.93,46.89,74.21,0.0
1990-05-04,48.39,47.52,50.01,85.17,0.0
1990-05-05,45.89,45.13,46.65,92.08,0.0
1990-05-06,54.62,53.31,57.04,72.92,0.0
1990-05-07,56.83,55.07,59.55,60.67,0.0
1990-05-08,54.64,54.17,55.41,78.21,0.0
1990-05-09,56.83,55.91,58.56,70.54,0.0
1990-05-10,53.07,52.46,54.18,83.33,0.0
1990-05-11,60.76,59.15,63.85,72.79,0.0
1990-05-12,56.69,55.29,58.5,85.12,0.0
1990-05-13,53.92,53.35,55.14,73.83,0.0
1990-05-14,47.93,46.34,49.37,87.5,0.0
1990-05-15,42.06,41.1,43.14,83.83,0.0
1990-05-16,46.63,45.89,47.57,65.96,0.0
1990-05-17,58.02,56.55,60.7,61.62,0.0
1990-05-18,58.54,57.2,61.44,71.5,0.0
1990-05-19,51.9,51.04,53.64,88.46,0.0
1990-05-20,55.23,54.78,56.09,84.92,0.0
1990-05-21,53.76,52.63,55.75,83.33,0.0
1990-05-22,44.13,43.59,45.27,87.79,0.0
1990-05-23,40.13,39.54,41.39,80.92,0.0
1990-05-24,50.09,48.95,52.8,67.04,0.0
1990-05-25,52.15,51.23,54.12,75.92,0.0
1990-05-26,60.2,59.32,61.65,69.21,0.0
1990-05-27,61.29,59.41,63.11,53.38,0.0
1990-05-28,59.72,58.56,61.44,51.79,0.0
1990-05-29,59.78,59.45,60.65,55.38,0.0
1990-05-30,60.78,60.12,61.98,67.88,0.0
1990-05-31,62.27,61.22,63.72,69.12,0.0
1990-06-01,58.39,56.94,60.36,86.42,0.0
1990-06-02,56.1,55.5,57.14,91.21,0.0
1990-06-03,51.51,50.85,53.05,91.04,0.0
1990-06-04,52.27,51.64,53.7,81.5,0.0
1990-06-05,52.82,51.91,54.73,77.12,0.0
1990-06-06,51.43,50.79,53.18,76.08,0.0
1990-06-07,57.94,57.1,59.92,61.29,0.0
1990-06-08,62.42,61.51,63.99,75.79,0.0
1990-06-09,60.16,59.49,61.3,85.5,0.0
1990-06-10,65.66,64.28,67.92,78.25,0.0
1990-06-11,65.21,63.67,67.91,77.79,0.0
1990-06-12,64.38,63.71,65.77,71.62,0.0
1990-06-13,60.14,59.2,61.93,88.25,0.0
1990-06-14,61.58,60.86,62.84,81.75,0.0
1990-06-15,62.62,62.04,63.86,88.17,0.0
1990-06-16,59.96,59.2,61.71,91.83,0.0
1990-06-17,54.81,53.85,56.73,92.71,0.0
1990-06-18,58.97,57.74,61.44,78.88,0.0
1990-06-19,58.59,57.58,60.12,89.25,0.0
1990-06-20,62.31,61.78,63.54,84.83,0.0
1990-06-21,64.19,63.68,65.3,83.17,0.0
1990-06-22,61.77,61.39,62.55,85.67,0.0
1990-06-23,63.29,62.54,64.98,81.79,0.0
1990-06-24,66.77,65.52,68.45,86.62,0.0
1990-06-25,62.3,61.45,64.11,89.79,0.0
1990-06-26,63.23,62.58,64.1,84.04,0.0
1990-06-27,61.41,60.39,62.63,83.75,0.0
1990-06-28,62.1,60.61,63.71,77.42,0.0
1990-06-29,62.38,61.09,64.07,80.71,0.0
1990-06-30,63.5,62.76,64.61,78.67,0.0
1990-07-01,64.13,63.23,64.94,78.46,0.0
1990-07-02,65.03,63.83,66.42,73.96,0.0
1990-07-03,67.1,66.52,68.63,73.25,0.0
1990-07-04,64.44,63.45,66.2,87.33,0.0
1990-07-05,64.47,62.99,66.54,88.83,0.0
1990-07-06,66.26,65.28,67.93,83.25,0.0
1990-07-07,67.22,66.52,68.46,89.38,0.0
1990-07-08,64.2,63.45,64.67,86.42,0.0
1990-07-09,62.04,61.45,63.09,87.75,0.0
1990-07-10,63.54,62.71,64.58,84.88,0.0
1990-07-11,64.68,63.78,65.65,84.58,0.0
1990-07-12,61.39,59.73,62.5,79.71,0.0
1990-07-13,62.0,60.34,64.59,81.17,0.0
1990-07-14,63.36,62.18,64.69,84.62,0.0
1990-07-15,69.27,68.7,70.61,85.04,0.0
1990-07-16,67.02,66.7,67.38,85.58,0.0
1990-07-17,69.71,68.96,70.71,83.29,0.0
1990-07-18,67.71,66.94,69.1,89.62,0.0
1990-07-19,66.91,66.23,67.98,82.42,0.0
1990-07-20,64.95,64.67,65.7,82.17,0.0
1990-07-21,66.2,65.63,67.69,83.79,0.0
1990-07-22,68.67,67.98,70.25,95.58,0.0
1990-07-23,71.4,70.95,72.55,85.71,0.0
1990-07-24,74.43,73.6,75.57,84.21,0.0
1990-07-25,69.66,68.38,71.76,94.12,0.0
1990-07-26,59.66,58.91,61.09,83.42,0.0
1990-07-27,62.16,61.72,62.69,79.67,0.0
1990-07-28,65.27,64.83,66.02,78.75,0.0
1990-07-29,63.74,62.99,64.66,88.46,0.0
1990-07-30,66.77,66.45,67.42,84.71,0.0
1990-07-31,67.07,66.66,68.21,83.12,0.0
1990-08-01,68.4,67.85,69.17,85.88,0.0
1990-08-02,71.63,70.79,73.62,84.42,0.0
1990-08-03,72.47,71.66,73.51,80.33,0.0
1990-08-04,73.03,72.14,74.25,81.33,0.0
1990-08-05,73.42,72.84,74.8,85.12,0.0
1990-08-06,75.08,73.98,77.32,86.42,0.0
1990-08-07,71.72,70.61,74.31,84.0,0.0
1990-08-08,65.31,64.24,67.5,76.58,0.0
1990-08-09,66.01,65.32,66.81,79.12,0.0
1990-08-10,66.5,65.37,68.1,86.88,0.0
1990-08-11,69.01,68.24,70.79,91.83,0.0
1990-08-12,68.41,67.59,70.03,87.75,0.0
1990-08-13,67.52,66.73,69.05,90.88,0.0
1990-08-14,68.06,66.67,71.08,87.75,0.0
1990-08-15,65.8,65.15,67.21,94.12,0.0
1990-08-16,66.42,65.7,67.76,91.0,0.0
1990-08-17,66.46,65.9,67.3,88.88,0.0
1990-08-18,66.4,66.14,67.12,81.79,0.0
1990-08-19,69.32,68.41,70.89,74.12,0.0
1990-08-20,69.69,68.78,71.85,91.33,0.0
1990-08-21,71.18,70.31,72.51,82.46,0.0
1990-08-22,69.69,67.84,71.61,88.21,0.0
1990-08-23,72.33,69.17,75.58,92.75,0.0
1990-08-24,68.65,67.73,70.32,82.42,0.0
1990-08-25,63.93,63.55,64.81,85.83,0.0
1990-08-26,64.1,63.17,65.75,89.62,0.0
1990-08-27,66.38,65.76,67.31,84.54,0.0
1990-08-28,65.59,65.35,66.3,84.33,0.0
1990-08-29,66.49,66.03,67.42,80.5,0.0
1990-08-30,69.6,69.16,70.16,86.46,0.0
1990-08-31,71.88,70.94,73.59,84.42,0.0
1990-09-01,71.12,69.66,72.54,86.62,0.0
1990-09-02,74.81,73.47,76.6,86.12,0.0
1990-09-03,70.14,67.85,73.33,90.83,0.0
1990-09-04,61.69,61.01,62.93,80.29,0.0
1990-09-05,62.3,61.29,63.77,83.42,0.0
1990-09-06,62.95,61.87,64.37,82.29,0.0
1990-09-07,62.67,61.87,63.63,80.54,0.0
1990-09-08,62.56,61.97,64.21,77.62,0.0
1990-09-09,66.2,65.64,67.0,81.33,0.0
1990-09-10,67.58,67.32,68.0,79.79,0.0
1990-09-11,62.65,62.2,63.49,92.58,0.0
1990-09-12,62.35,61.51,63.61,90.5,0.0
1990-09-13,61.19,60.19,62.39,82.75,0.0
1990-09-14,60.54,59.07,62.05,79.88,0.0
1990-09-15,57.58,56.17,60.52,91.29,0.0
1990-09-16,56.57,55.7,58.51,77.21,0.0
1990-09-17,60.07,59.17,61.26,82.38,0.0
1990-09-18,65.03,64.0,66.65,91.42,0.0
1990-09-19,56.95,56.61,57.82,77.71,0.0
1990-09-20,50.71,49.97,52.42,87.29,0.0
1990-09-21,53.22,52.44,55.22,76.79,0.0
1990-09-22,58.11,56.08,60.34,88.21,0.0
1990-09-23,56.88,56.22,58.38,82.42,0.0
1990-09-24,53.65,51.49,56.32,91.58,0.0
1990-09-25,54.82,54.27,55.48,85.17,0.0
1990-09-26,52.67,52.13,53.47,79.46,0.0
1990-09-27,54.13,53.32,55.6,73.38,0.0
1990-09-28,52.08,50.83,53.71,88.5,0.0
1990-09-29,53.79,53.53,54.54,88.12,0.0
1990-09-30,57.29,55.86,59.65,81.46,0.0
1990-10-01,57.49,55.68,60.29,91.12,0.0
1990-10-02,52.01,50.81,54.17,74.33,0.0
1990-10-03,54.71,53.4,56.67,80.0,0.0
1990-10-04,57.85,56.58,60.31,79.71,0.0
1990-10-05,57.43,56.63,58.24,84.46,0.0
1990-10-06,55.89,55.2,57.32,81.0,0.0
1990-10-07,49.04,48.87,49.54,72.5,0.0
1990-10-08,47.49,47.18,47.85,85.83,0.0
1990-10-09,42.09,41.87,42.65,86.67,0.0
1990-10-10,43.72,43.11,44.72,73.0,0.0
1990-10-11,48.04,46.48,49.57,79.33,0.0
1990-10-12,55.11,53.33,56.79,82.83,0.0
1990-10-13,56.41,55.57,58.17,84.0,0.0
1990-10-14,57.39,55.27,60.36,90.96,0.0
1990-10-15,51.01,49.9,53.34,79.08,0.0
1990-10-16,49.38,48.54,50.05,74.88,0.0
1990-10-17,53.46,52.51,55.0,74.33,0.0
1990-10-18,48.36,47.54,49.81,88.21,0.0
1990-10-19,48.69,48.46,49.35,89.46,0.0
1990-10-20,47.82,47.33,49.19,90.21,0.0
1990-10-21,44.62,43.27,45.47,80.33,0.0
1990-10-22,47.1,44.74,49.21,72.17,0.0
1990-10-23,45.3,42.39,47.48,80.0,0.0
1990-10-24,43.96,41.81,46.4,81.96,0.0
1990-10-25,46.35,45.6,47.07,81.71,0.0
1990-10-26,46.14,44.66,48.16,82.54,0.0
1990-10-27,38.35,37.88,39.36,76.67,0.0
1990-10-28,41.29,39.77,43.3,73.04,0.0
1990-10-29,41.28,40.14,43.08,77.0,0.0
1990-10-30,46.1,44.77,47.71,75.58,0.0
1990-10-31,47.75,44.61,50.58,72.0,0.0
1990-11-01,51.18,49.61,53.01,76.88,0.0
1990-11-02,37.27,37.03,37.58,78.46,0.0
1990-11-03,37.35,36.27,38.66,73.46,0.0
1990-11-04,46.61,44.26,48.77,81.79,0.0
1990-11-05,50.58,49.93,51.45,87.21,0.0
1990-11-06,44.66,43.73,46.79,87.58,0.0
1990-11-07,46.05,45.22,47.16,88.62,0.0
1990-11-08,41.33,40.77,42.73,88.67,0.0
1990-11-09,42.38,42.27,42.73,79.33,0.0
1990-11-10,33.99,32.4,36.65,70.71,1.12
1990-11-11,32.94,31.24,36.35,76.88,2.45
1990-11-12,34.8,33.21,38.12,67.0,0.19
1990-11-13,42.64,42.03,43.79,77.58,0.0
1990-11-14,46.42,45.65,47.9,80.25,0.0
1990-11-15,31.36,30.71,32.85,65.17,0.0
1990-11-16,34.04,33.63,34.7,84.46,4.42
1990-11-17,30.22,29.77,30.98,73.46,0.0
1990-11-18,30.86,30.42,31.51,75.0,0.0
1990-11-19,38.43,38.06,39.14,74.33,0.0
1990-11-20,42.78,41.22,45.9,86.96,1.04
1990-11-21,26.17,25.09,28.74,74.21,1.28
1990-11-22,33.73,33.05,35.63,86.83,2.32
1990-11-23,31.43,30.63,33.31,77.88,0.24
1990-11-24,37.65,36.97,38.93,78.12,0.0
1990-11-25,43.1,42.57,43.83,88.38,0.0
1990-11-26,43.1,42.32,44.28,89.79,0.0
1990-11-27,37.25,36.35,38.3,87.33,0.0
1990-11-28,36.99,35.33,38.46,84.58,0.0
1990-11-29,36.53,34.5,38.48,82.25,0.0
1990-11-30,41.17,38.89,43.43,78.92,0.0
1990-12-01,46.06,45.41,47.27,92.0,0.0
1990-12-02,37.96,36.69,40.52,83.67,2.79
1990-12-03,28.11,26.63,31.42,82.38,3.88
1990-12-04,30.26,29.57,31.84,78.12,1.74
1990-12-05,39.01,38.73,39.71,78.88,0.0
1990-12-06,42.45,41.42,44.37,77.46,0.0
1990-12-07,39.64,39.64,39.92,78.83,0.0
1990-12-08,36.47,36.01,37.4,76.96,0.0
1990-12-09,37.36,36.74,37.98,78.21,0.0
1990-12-10,31.01,28.94,33.73,84.29,1.44
1990-12-11,23.72,22.89,25.07,79.38,0.0
1990-12-12,28.22,25.59,30.9,74.25,0.0
1990-12-13,28.75,28.14,29.8,71.08,0.0
1990-12-14,34.8,34.06,36.23,84.71,5.17
1990-12-15,18.12,16.92,20.74,83.71,1.72
1990-12-16,16.17,14.78,18.93,85.88,1.95
1990-12-17,20.49,19.2,23.23,84.0,0.85
1990-12-18,23.03,21.29,26.32,85.79,0.14
1990-12-19,19.23,18.42,20.52,84.79,0.0
1990-12-20,19.96,18.28,22.06,80.08,0.0
1990-12-21,33.22,32.57,33.91,85.17,0.66
1990-12-22,38.7,37.55,40.27,83.75,3.16
1990-12-23,27.75,26.42,30.85,86.0,4.01
1990-12-24,21.95,20.47,25.33,85.75,5.82
1990-12-25,23.99,23.21,25.92,86.04,3.71
1990-12-26,26.64,25.96,28.09,83.58,8.73
1990-12-27,23.76,23.02,25.25,84.46,1.1
1990-12-28,21.43,19.82,23.61,88.12,1.58
1990-12-29,17.91,16.93,20.13,88.42,0.59
1990-12-30,19.75,18.6,22.06,80.38,0.82
1990-12-31,19.1,17.91,21.43,84.29,0.0
1991-01-01,27.75,25.48,31.08,88.79,6.31
1991-01-02,24.67,22.82,28.0,87.75,3.61
1991-01-03,14.39,13.44,16.9,77.12,0.68
1991-01-04,14.23,13.04,17.14,79.62,0.72
1991-01-05,18.02,17.44,19.2,83.0,0.0
1991-01-06,18.6,17.75,19.64,86.75,1.16
1991-01-07,25.73,24.04,29.34,86.08,8.76
1991-01-08,25.88,24.41,28.29,91.25,3.71
1991-01-09,25.36,23.89,26.9,85.5,1.61
1991-01-10,27.1,26.39,28.59,87.38,5.41
1991-01-11,25.54,24.73,27.6,85.08,1.66
1991-01-12,26.84,26.42,27.82,87.08,0.0
1991-01-13,22.82,22.5,23.22,81.67,0.0
1991-01-14,23.58,22.39,25.21,77.92,0.31
1991-01-15,24.34,21.24,27.53,83.75,1.81
1991-01-16,19.24,17.83,22.13,87.5,0.47
1991-01-17,25.36,23.83,27.48,79.92,11.52
1991-01-18,24.34,23.42,26.75,80.71,6.37
1991-01-19,25.37,25.06,26.11,78.75,1.39
1991-01-20,28.84,27.9,30.96,84.17,3.06
1991-01-21,18.88,18.11,20.8,82.96,0.0
1991-01-22,12.48,11.54,14.2,83.42,0.0
1991-01-23,14.96,12.48,18.39,83.17,1.63
1991-01-24,21.2,19.71,24.36,83.0,1.04
1991-01-25,29.22,28.74,30.22,84.12,3.4
1991-01-26,28.74,28.58,29.2,88.71,1.56
1991-01-27,23.76,23.38,24.14,83.5,3.79
1991-01-28,18.59,17.95,19.7,76.96,0.0
1991-01-29,15.2,13.6,17.08,83.42,0.0
1991-01-30,16.21,14.86,17.57,85.04,0.0
1991-01-31,16.94,14.19,20.18,86.96,0.0
1991-02-01,16.86,13.77,20.17,83.29,0.0
1991-02-02,20.54,17.84,22.75,88.42,1.79
1991-02-03,22.19,21.4,23.77,85.79,2.47
1991-02-04,17.42,16.28,19.46,84.21,0.85
1991-02-05,18.33,15.26,21.33,85.79,0.39
1991-02-06,20.0,17.78,22.5,85.92,3.46
1991-02-07,21.69,20.32,22.84,81.04,0.93
1991-02-08,18.39,17.23,19.64,75.75,0.6
1991-02-09,17.17,16.75,18.02,77.67,0.0
1991-02-10,27.28,26.29,28.98,82.75,4.18
1991-02-11,22.58,21.31,24.95,85.08,0.92
1991-02-12,18.45,17.17,20.49,81.08,1.27
1991-02-13,21.85,20.31,24.98,78.12,2.06
1991-02-14,16.39,16.11,17.07,67.25,0.0
1991-02-15,25.25,22.93,28.04,76.08,9.42
1991-02-16,23.69,22.24,27.22,83.58,18.24
1991-02-17,11.41,10.82,13.02,77.33,0.24
1991-02-18,5.42,3.47,7.69,64.83,0.0
1991-02-19,3.5,1.1,7.3,67.29,0.0
1991-02-20,9.32,5.78,11.88,56.71,0.13
1991-02-21,16.61,13.17,20.07,85.12,2.38
1991-02-22,16.18,14.3,18.79,80.79,0.32
1991-02-23,17.04,15.69,18.91,80.67,5.3
1991-02-24,12.63,12.48,13.08,67.58,0.0
1991-02-25,19.35,17.66,22.04,80.5,1.93
1991-02-26,21.65,20.86,23.43,74.38,0.67
1991-02-27,28.91,28.46,29.9,81.38,2.59
1991-02-28,27.36,26.47,29.66,87.12,13.84
1991-03-01,18.63,17.13,21.96,83.08,2.23
1991-03-02,19.97,18.57,22.93,80.29,2.52
1991-03-03,23.75,22.49,26.46,77.12,0.91
1991-03-04,33.71,33.26,34.68,71.42,0.92
1991-03-05,26.86,26.38,27.59,67.17,0.0
1991-03-06,29.16,27.99,30.49,80.75,12.93
1991-03-07,20.4,19.31,22.66,81.79,2.88
1991-03-08,17.88,17.57,18.59,80.25,0.0
1991-03-09,20.35,17.86,23.44,86.71,3.77
1991-03-10,23.11,22.38,24.23,77.62,0.38
1991-03-11,21.75,21.49,22.36,66.21,0.0
1991-03-12,22.93,21.85,25.45,75.62,5.23
1991-03-13,16.84,15.94,19.02,83.67,1.52
1991-03-14,14.19,12.85,16.98,82.88,0.76
1991-03-15,16.28,14.62,18.51,78.42,0.37
1991-03-16,23.08,21.49,25.12,77.92,0.0
1991-03-17,25.75,24.6,28.0,82.92,2.59
1991-03-18,29.58,29.39,30.12,67.88,0.45
1991-03-19,37.76,37.47,38.05,83.88,0.25
1991-03-20,27.22,25.48,29.8,81.42,3.56
1991-03-21,22.89,21.63,25.73,72.88,0.26
1991-03-22,26.98,25.01,28.61,67.62,0.0
1991-03-23,38.11,36.1,40.22,85.42,0.0
1991-03-24,32.35,32.18,32.51,65.42,0.0
1991-03-25,34.34,33.0,36.89,57.83,0.0
1991-03-26,26.74,25.5,28.82,70.38,0.46
1991-03-27,26.39,25.07,28.33,76.83,2.76
1991-03-28,29.54,29.37,29.63,81.12,0.44
1991-03-29,29.89,29.82,30.31,73.12,0.0
1991-03-30,35.65,34.72,36.78,85.25,2.73
1991-03-31,30.8,29.58,33.27,74.54,0.49
1991-04-01,29.15,28.41,30.83,70.0,0.53
1991-04-02,33.35,32.27,35.08,61.71,0.0
1991-04-03,39.62,38.32,41.73,69.33,0.0
1991-04-04,41.57,40.46,44.01,77.71,0.0
1991-04-05,39.66,38.96,40.84,75.71,0.0
1991-04-06,38.79,38.06,40.04,87.42,0.58
1991-04-07,38.19,36.92,39.5,81.21,0.0
1991-04-08,37.95,37.63,38.37,82.96,1.48
1991-04-09,39.24,38.78,39.66,86.88,0.0
1991-04-10,42.89,42.64,43.45,74.29,0.0
1991-04-11,41.49,40.98,42.21,71.67,0.0
1991-04-12,44.82,43.69,46.76,63.46,0.0
1991-04-13,44.71,43.68,46.88,84.12,0.0
1991-04-14,40.87,39.67,43.66,61.58,0.0
1991-04-15,46.44,44.84,48.83,74.0,0.0
1991-04-16,38.31,37.74,39.47,62.12,0.0
1991-04-17,50.12,48.77,51.56,56.79,0.0
1991-04-18,34.85,34.61,35.37,78.17,1.87
1991-04-19,36.78,35.56,39.01,63.67,0.0
1991-04-20,35.36,34.27,37.18,86.46,1.24
1991-04-21,35.98,35.33,37.18,83.71,2.98
1991-04-22,34.03,33.2,35.08,80.46,0.0
1991-04-23,42.39,41.21,43.67,62.17,0.0
1991-04-24,46.25,43.89,49.72,69.21,0.0
1991-04-25,49.52,46.1,54.28,80.08,0.0
1991-04-26,46.08,45.46,46.56,84.08,0.0
1991-04-27,45.64,44.74,47.37,52.12,0.0
1991-04-28,51.19,50.11,52.85,60.83,0.0
1991-04-29,49.7,47.86,52.27,91.08,0.0
1991-04-30,39.48,38.75,40.94,84.08,0.0
1991-05-01,41.23,40.7,42.37,81.96,0.0
1991-05-02,37.68,36.5,39.29,76.12,0.0
1991-05-03,35.42,34.38,37.56,70.62,0.0
1991-05-04,42.68,41.98,43.51,69.96,0.0
1991-05-05,53.36,51.91,55.74,66.08,0.0
1991-05-06,57.37,55.37,60.03,53.96,0.0
1991-05-07,56.55,54.82,59.12,44.88,0.0
1991-05-08,54.61,53.38,55.37,81.17,0.0
1991-05-09,52.15,52.03,52.56,82.58,0.0
1991-05-10,54.62,53.49,56.98,71.54,0.0
1991-05-11,52.0,50.83,53.7,61.42,0.0
1991-05-12,58.03,57.04,59.75,64.62,0.0
1991-05-13,53.73,52.91,55.27,71.96,0.0
1991-05-14,50.9,49.67,52.41,67.88,0.0
1991-05-15,56.8,56.13,57.81,57.29,0.0
1991-05-16,54.21,52.79,56.2,89.42,0.0
1991-05-17,49.83,49.21,51.12,89.71,0.0
1991-05-18,53.54,53.17,54.45,75.17,0.0
1991-05-19,48.98,48.3,49.52,90.08,0.0
1991-05-20,54.79,54.42,55.57,78.29,0.0
1991-05-21,62.28,60.09,65.36,62.21,0.0
1991-05-22,62.36,61.42,64.32,64.12,0.0
1991-05-23,56.04,53.54,59.16,56.58,0.0
1991-05-24,60.99,59.2,62.98,58.79,0.0
1991-05-25,54.36,53.8,55.01,60.83,0.0
1991-05-26,52.8,52.07,53.93,58.25,0.0
1991-05-27,46.81,46.07,48.72,76.04,0.0
1991-05-28,51.74,51.11,53.0,68.88,0.0
1991-05-29,51.5,51.16,52.19,72.17,0.0
1991-05-30,51.71,50.81,52.62,75.17,0.0
1991-05-31,56.1,55.29,57.24,65.08,0.0
1991-06-01,63.32,61.97,65.28,69.29,0.0
